date,nifty_close,regime,stress_probability,warning_level,driver_volatility_20d,driver_volatility_60d,driver_mean_abs_correlation_60d,driver_volatility_5d,driver_drawdown_60d
2010-04-12,5339.7001953125,2.0,0.138791382575693,Normal,,,,,
2010-04-13,5322.9501953125,2.0,0.12888083199806866,Normal,,,,,
2010-04-15,5273.60009765625,2.0,0.25830194592184486,Normal,,,,,
2010-04-16,5262.60009765625,2.0,0.20774234626190372,Normal,,,,,
2010-04-19,5203.64990234375,2.0,0.40525986365212546,Elevated,,,,,
2010-04-20,5230.10009765625,2.0,0.21317446686173788,Normal,,,,,
2010-04-21,5244.89990234375,2.0,0.19140729378340537,Normal,,,,,
2010-04-22,5269.35009765625,2.0,0.21250542379575812,Normal,,,,,
2010-04-23,5304.10009765625,2.0,0.43781514507965935,Elevated,,,,,
2010-04-26,5322.4501953125,2.0,0.4423267093223092,Elevated,,,,,
2010-04-27,5308.35009765625,2.0,0.46510373264493393,Elevated,,,,,
2010-04-28,5215.4501953125,2.0,0.2567455241862142,Normal,,,,,
2010-04-29,5254.14990234375,2.0,0.14400466607823736,Normal,,,,,
2010-04-30,5278.0,2.0,0.17101560886047373,Normal,,,,,
2010-05-03,5222.75,2.0,0.19851427376059455,Normal,,,,,
2010-05-04,5148.5,0.0,0.41533829584656345,Elevated,,,,,
2010-05-05,5124.89990234375,0.0,0.40899987660270676,Elevated,,,,,
2010-05-06,5090.85009765625,0.0,0.47180589300040493,Elevated,,,,,
2010-05-07,5018.0498046875,0.0,0.4617707098364739,Elevated,,,,,
2010-05-10,5193.60009765625,0.0,0.6007566662243523,Severe,,,,,
2010-05-11,5136.14990234375,0.0,0.6844347704398578,Severe,,,,,
2010-05-12,5156.64990234375,0.0,0.6602989462560375,Severe,,,,,
2010-05-13,5178.89990234375,0.0,0.5962842438871003,Elevated,,,,,
2010-05-14,5093.5,0.0,0.6539403913000903,Severe,,,,,
2010-05-17,5059.89990234375,0.0,0.6893402892140529,Severe,,,,,
2010-05-18,5066.2001953125,0.0,0.6373982648921072,Severe,,,,,
2010-05-19,4919.64990234375,1.0,0.6182048590483477,Severe,,,,,
2010-05-20,4947.60009765625,1.0,0.5460194011125642,Elevated,,,,,
2010-05-21,4931.14990234375,1.0,0.5506673633228991,Elevated,,,,,
2010-05-24,4943.9501953125,1.0,0.5322591147354789,Elevated,,,,,
2010-05-25,4806.75,1.0,0.8131101377900058,Severe,,,,,
2010-05-26,4917.39990234375,1.0,0.5066740066154154,Elevated,,,,,
2010-05-27,5003.10009765625,1.0,0.44143215348596143,Elevated,,,,,
2010-05-28,5066.5498046875,1.0,0.42250097913563534,Elevated,,,,,
2010-05-31,5086.2998046875,1.0,0.37548156814288647,Elevated,,,,,
2010-06-01,4970.2001953125,1.0,0.5770709110468113,Elevated,,,,,
2010-06-02,5019.85009765625,1.0,0.36588010289155176,Elevated,,,,,
2010-06-03,5110.5,1.0,0.20575905246372986,Normal,,,,,
2010-06-04,5135.5,1.0,0.24196884623248568,Normal,,,,,
2010-06-07,5034.0,1.0,0.4592591808719035,Elevated,,,,,
2010-06-08,4987.10009765625,0.0,0.4659744820588956,Elevated,,,,,
2010-06-09,5000.2998046875,0.0,0.44143126847517744,Elevated,,,,,
2010-06-10,5078.60009765625,0.0,0.276101270455254,Normal,,,,,
2010-06-11,5119.35009765625,0.0,0.2087098271660588,Normal,,,,,
2010-06-14,5197.7001953125,0.0,0.13243512283511877,Normal,,,,,
2010-06-15,5222.35009765625,0.0,0.18285933989570954,Normal,,,,,
2010-06-16,5233.35009765625,0.0,0.16419439175162215,Normal,,,,,
2010-06-17,5274.85009765625,0.0,0.21053214132838455,Normal,,,,,
2010-06-18,5262.60009765625,0.0,0.2139949102472469,Normal,,,,,
2010-06-21,5353.2998046875,0.0,0.17687607992999407,Normal,,,,,
2010-06-22,5316.5498046875,0.0,0.2471779033538554,Normal,,,,,
2010-06-23,5323.14990234375,0.0,0.18621953204553776,Normal,,,,,
2010-06-24,5320.60009765625,0.0,0.20543401061460215,Normal,,,,,
2010-06-25,5269.0498046875,0.0,0.2507568400408734,Normal,,,,,
2010-06-28,5333.5,0.0,0.21427287142332346,Normal,,,,,
2010-06-29,5256.14990234375,0.0,0.270233212405383,Normal,,,,,
2010-06-30,5312.5,0.0,0.217181805242097,Normal,,,,,
2010-07-01,5251.39990234375,0.0,0.29580138308643333,Normal,,,,,
2010-07-02,5237.10009765625,0.0,0.30757381687446583,Elevated,,,,,
2010-07-05,5235.89990234375,2.0,0.1613102390407855,Normal,,,,,
2010-07-06,5289.0498046875,2.0,0.17605712145672694,Normal,,,,,
2010-07-07,5241.10009765625,2.0,0.23546144287624526,Normal,,,,,
2010-07-08,5296.85009765625,2.0,0.1358230177742923,Normal,,,,,
2010-07-09,5352.4501953125,2.0,0.10233683427397272,Normal,,,,,
2010-07-12,5383.0,2.0,0.08474181742320595,Normal,,,,,
2010-07-13,5400.64990234375,2.0,0.08727886149750892,Normal,,,,,
2010-07-14,5386.14990234375,2.0,0.15429429551654036,Normal,,,,,
2010-07-15,5378.75,2.0,0.14576655748212353,Normal,,,,,
2010-07-16,5393.89990234375,2.0,0.14909476711010947,Normal,,,,,
2010-07-19,5386.4501953125,1.0,0.27085916566088947,Normal,,,,,
2010-07-20,5368.0,1.0,0.31011261454729333,Elevated,,,,,
2010-07-21,5399.35009765625,2.0,0.11440950050726016,Normal,,,,,
2010-07-22,5441.9501953125,2.0,0.09385494480135334,Normal,,,,,
2010-07-23,5449.10009765625,2.0,0.11231718017360005,Normal,,,,,
2010-07-26,5418.60009765625,2.0,0.1086538109219559,Normal,,,,,
2010-07-27,5430.60009765625,2.0,0.15016464664592918,Normal,,,,,
2010-07-28,5397.5498046875,2.0,0.09387385018394838,Normal,,,,,
2010-07-29,5408.89990234375,2.0,0.14058659887483732,Normal,,,,,
2010-07-30,5367.60009765625,2.0,0.13274702978440953,Normal,,,,,
2010-08-02,5431.64990234375,2.0,0.05994615509691286,Normal,,,,,
2010-08-03,5439.5498046875,2.0,0.04793861379997451,Normal,,,,,
2010-08-04,5467.85009765625,2.0,0.048968399649907415,Normal,,,,,
2010-08-05,5447.10009765625,2.0,0.06450328436568052,Normal,,,,,
2010-08-06,5439.25,2.0,0.08124015576198251,Normal,,,,,
2010-08-09,5486.14990234375,2.0,0.0722152622191465,Normal,,,,,
2010-08-10,5460.7001953125,2.0,0.07407666304307908,Normal,,,,,
2010-08-11,5420.60009765625,2.0,0.11431105862208762,Normal,,,,,
2010-08-12,5416.4501953125,2.0,0.11587767323130932,Normal,,,,,
2010-08-13,5452.10009765625,2.0,0.08745479321055118,Normal,,,,,
2010-08-16,5418.2998046875,2.0,0.11584190155734957,Normal,,,,,
2010-08-17,5414.14990234375,2.0,0.0956995848718471,Normal,,,,,
2010-08-18,5479.14990234375,2.0,0.12823047746949048,Normal,,,,,
2010-08-19,5540.2001953125,2.0,0.09783729998514482,Normal,,,,,
2010-08-20,5530.64990234375,2.0,0.0811465707767767,Normal,,,,,
2010-08-23,5543.5,2.0,0.07882445147539995,Normal,,,,,
2010-08-24,5505.10009765625,2.0,0.08413672329735024,Normal,,,,,
2010-08-25,5462.35009765625,2.0,0.15431307320751994,Normal,,,,,
2010-08-26,5477.89990234375,2.0,0.12528554826528315,Normal,,,,,
2010-08-27,5408.7001953125,2.0,0.22430470188734847,Normal,,,,,
2010-08-30,5415.4501953125,2.0,0.07226530583911665,Normal,,,,,
2010-08-31,5402.39990234375,2.0,0.07682640277196905,Normal,,,,,
2010-09-01,5471.85009765625,2.0,0.1516789308860378,Normal,,,,,
2010-09-02,5486.14990234375,2.0,0.10740486854027681,Normal,,,,,
2010-09-03,5479.39990234375,2.0,0.14619245982007595,Normal,,,,,
2010-09-06,5576.9501953125,2.0,0.09585041097298905,Normal,,,,,
2010-09-07,5604.0,2.0,0.08636889539441371,Normal,,,,,
2010-09-08,5607.85009765625,2.0,0.08114205891566878,Normal,,,,,
2010-09-09,5640.0498046875,2.0,0.07313458218802354,Normal,,,,,
2010-09-13,5760.0,2.0,0.09315591956852497,Normal,,,,,
2010-09-14,5795.5498046875,2.0,0.09867926748401455,Normal,,,,,
2010-09-15,5860.9501953125,2.0,0.05378130776498176,Normal,,,,,
2010-09-16,5828.7001953125,2.0,0.08534432585425299,Normal,,,,,
2010-09-17,5884.9501953125,2.0,0.057890302960739944,Normal,,,,,
2010-09-20,5980.4501953125,2.0,0.11395465229378682,Normal,,,,,
2010-09-21,6009.0498046875,2.0,0.07357415260815695,Normal,,,,,
2010-09-22,5991.0,2.0,0.12820368835629045,Normal,,,,,
2010-09-23,5959.5498046875,2.0,0.106092752216974,Normal,,,,,
2010-09-24,6018.2998046875,2.0,0.09211749279365454,Normal,,,,,
2010-09-27,6035.64990234375,2.0,0.12490450464436387,Normal,,,,,
2010-09-28,6029.5,2.0,0.13589377853079693,Normal,,,,,
2010-09-29,5991.2998046875,2.0,0.1311779363729918,Normal,,,,,
2010-09-30,6029.9501953125,2.0,0.12129536767288025,Normal,,,,,
2010-10-01,6143.39990234375,2.0,0.11946404250225298,Normal,,,,,
2010-10-04,6159.4501953125,2.0,0.10351086308139554,Normal,,,,,
2010-10-05,6145.7998046875,2.0,0.13006042504467183,Normal,,,,,
2010-10-06,6186.4501953125,2.0,0.11453888307117638,Normal,,,,,
2010-10-07,6120.2998046875,2.0,0.23344209395657045,Normal,,,,,
2010-10-08,6103.4501953125,2.0,0.24677287272504764,Normal,,,,,
2010-10-11,6135.85009765625,2.0,0.12687233582531396,Normal,,,,,
2010-10-12,6090.89990234375,2.0,0.22866419304786642,Normal,,,,,
2010-10-13,6233.89990234375,2.0,0.17126809208721624,Normal,,,,,
2010-10-14,6177.35009765625,2.0,0.13550849609618948,Normal,,,,,
2010-10-15,6062.64990234375,0.0,0.2646913870121311,Normal,,,,,
2010-10-18,6075.9501953125,0.0,0.24315299728050835,Normal,,,,,
2010-10-19,6027.2998046875,0.0,0.4209407968381351,Elevated,,,,,
2010-10-20,5982.10009765625,0.0,0.527671435717105,Elevated,,,,,
2010-10-21,6101.5,0.0,0.3404899018059826,Elevated,,,,,
2010-10-22,6066.0498046875,0.0,0.3522894166028688,Elevated,,,,,
2010-10-25,6105.7998046875,0.0,0.39648385301914985,Elevated,,,,,
2010-10-26,6082.0,0.0,0.2641413826538115,Normal,,,,,
2010-10-27,6012.64990234375,0.0,0.38541586440673137,Elevated,,,,,
2010-10-28,5987.7001953125,0.0,0.4143358594084377,Elevated,,,,,
2010-10-29,6017.7001953125,0.0,0.3506266073236518,Elevated,,,,,
2010-11-01,6117.5498046875,0.0,0.29760079586744054,Normal,,,,,
2010-11-02,6119.0,0.0,0.29505993941397934,Normal,,,,,
2010-11-03,6160.5,0.0,0.306197361488754,Elevated,,,,,
2010-11-04,6281.7998046875,0.0,0.5639279116717912,Elevated,,,,,
2010-11-08,6273.2001953125,0.0,0.5649918864047224,Elevated,,,,,
2010-11-09,6301.5498046875,0.0,0.555288980016616,Elevated,,,,,
2010-11-10,6275.7001953125,0.0,0.5838297929971129,Elevated,,,,,
2010-11-11,6194.25,0.0,0.5850977751740437,Elevated,,,,,
2010-11-12,6071.64990234375,0.0,0.7079675299277481,Severe,,,,,
2010-11-15,6121.60009765625,0.0,0.6081962824621632,Severe,,,,,
2010-11-16,5988.7001953125,0.0,0.4752334442247969,Elevated,,,,,
2010-11-18,5998.7998046875,0.0,0.40570172934257487,Elevated,,,,,
2010-11-19,5890.2998046875,0.0,0.4056922104734382,Elevated,,,,,
2010-11-22,6010.0,0.0,0.34951541840844463,Elevated,,,,,
2010-11-23,5934.75,0.0,0.38592093771430436,Elevated,,,,,
2010-11-24,5865.75,0.0,0.4464313801818306,Elevated,,,,,
2010-11-25,5799.75,0.0,0.48110907911090406,Elevated,,,,,
2010-11-26,5751.9501953125,0.0,0.5303551626702273,Elevated,,,,,
2010-11-29,5830.0,0.0,0.44483754839276834,Elevated,,,,,
2010-11-30,5862.7001953125,0.0,0.37588060101203424,Elevated,,,,,
2010-12-01,5960.89990234375,0.0,0.39089344422779587,Elevated,,,,,
2010-12-02,6011.7001953125,0.0,0.3709693309863054,Elevated,,,,,
2010-12-03,5992.7998046875,0.0,0.37950839721229923,Elevated,,,,,
2010-12-06,5992.25,0.0,0.39225876771608,Elevated,,,,,
2010-12-07,5976.5498046875,0.0,0.41034375546348884,Elevated,,,,,
2010-12-08,5903.7001953125,0.0,0.4711106273682207,Elevated,,,,,
2010-12-09,5766.5,0.0,0.6435015082932523,Severe,,,,,
2010-12-10,5857.35009765625,0.0,0.5242058272098931,Elevated,,,,,
2010-12-13,5907.64990234375,0.0,0.4158189562341408,Elevated,,,,,
2010-12-14,5944.10009765625,0.0,0.3369332103520041,Elevated,,,,,
2010-12-15,5892.2998046875,0.0,0.3135262243907059,Elevated,,,,,
2010-12-16,5948.75,0.0,0.23141157994153708,Normal,,,,,
2010-12-20,5947.0498046875,0.0,0.256814365498099,Normal,,,,,
2010-12-21,6000.64990234375,0.0,0.25989447466573323,Normal,,,,,
2010-12-22,5984.39990234375,0.0,0.26186559594353065,Normal,,,,,
2010-12-23,5980.0,0.0,0.2704712446483971,Normal,,,,,
2010-12-24,6011.60009765625,0.0,0.3221933995837534,Elevated,,,,,
2010-12-27,5998.10009765625,0.0,0.28475633648596027,Normal,,,,,
2010-12-28,5996.0,0.0,0.2826191996677495,Normal,,,,,
2010-12-29,6060.35009765625,0.0,0.5468704879187793,Elevated,,,,,
2010-12-30,6101.85009765625,0.0,0.6361987773825005,Severe,,,,,
2010-12-31,6134.5,0.0,0.6670033881968415,Severe,,,,,
2011-01-03,6157.60009765625,0.0,0.6577705233698654,Severe,,,,,
2011-01-04,6146.35009765625,0.0,0.6512932548961143,Severe,,,,,
2011-01-05,6079.7998046875,0.0,0.6935191203576814,Severe,,,,,
2011-01-06,6048.25,0.0,0.6734001619017504,Severe,,,,,
2011-01-07,5904.60009765625,0.0,0.4243676493490047,Elevated,,,,,
2011-01-10,5762.85009765625,0.0,0.5048488990075902,Elevated,,,,,
2011-01-11,5754.10009765625,0.0,0.5513715983490283,Elevated,,,,,
2011-01-12,5863.25,0.0,0.5146466540308947,Elevated,,,,,
2011-01-13,5751.89990234375,0.0,0.5810539298635733,Elevated,,,,,
2011-01-14,5654.5498046875,0.0,0.7059581172818487,Severe,,,,,
2011-01-17,5654.75,0.0,0.7336514167747166,Severe,,,,,
2011-01-18,5724.0498046875,0.0,0.7703986694015122,Severe,,,,,
2011-01-19,5691.0498046875,0.0,0.7213710831115436,Severe,,,,,
2011-01-20,5711.60009765625,0.0,0.78691730121462,Severe,,,,,
2011-01-21,5696.5,0.0,0.7486178488095924,Severe,,,,,
2011-01-24,5743.25,0.0,0.6935138702348405,Severe,,,,,
2011-01-25,5687.39990234375,0.0,0.765022661589913,Severe,,,,,
2011-01-27,5604.2998046875,0.0,0.8261353864447506,Severe,,,,,
2011-01-28,5512.14990234375,1.0,0.95081318922063,Severe,,,,,
2011-01-31,5505.89990234375,1.0,0.9431827419457881,Severe,,,,,
2011-02-01,5417.2001953125,1.0,0.9401107230140577,Severe,,,,,
2011-02-02,5432.0,1.0,0.9142063032081101,Severe,,,,,
2011-02-03,5526.75,1.0,0.9178229290437794,Severe,,,,,
2011-02-04,5395.75,1.0,0.9598443694662684,Severe,,,,,
2011-02-07,5396.0,1.0,0.9433692982639797,Severe,,,,,
2011-02-08,5312.5498046875,1.0,0.9569589756702054,Severe,,,,,
2011-02-09,5253.5498046875,1.0,0.7835611584219057,Severe,,,,,
2011-02-10,5225.7998046875,1.0,0.8525807746659051,Severe,,,,,
2011-02-11,5310.0,1.0,0.7647954078815686,Severe,,,,,
2011-02-14,5456.0,1.0,0.7237602748553484,Severe,,,,,
2011-02-15,5481.0,1.0,0.7637513175655198,Severe,,,,,
2011-02-16,5481.7001953125,1.0,0.736606150970426,Severe,,,,,
2011-02-17,5546.4501953125,1.0,0.6916314982265519,Severe,,,,,
2011-02-18,5458.9501953125,1.0,0.7563476974972368,Severe,,,,,
2011-02-21,5518.60009765625,1.0,0.7287300612035235,Severe,,,,,
2011-02-22,5469.2001953125,1.0,0.7414248731717819,Severe,,,,,
2011-02-23,5437.35009765625,1.0,0.7475766708360222,Severe,,,,,
2011-02-24,5262.7001953125,1.0,0.6058539525005039,Severe,,,,,
2011-02-25,5303.5498046875,1.0,0.7498512149130692,Severe,,,,,
2011-02-28,5333.25,1.0,0.7290232231217295,Severe,,,,,
2011-03-01,5522.2998046875,1.0,0.4744385215549082,Elevated,,,,,
2011-03-03,5536.2001953125,1.0,0.42731695490506316,Elevated,,,,,
2011-03-04,5538.75,1.0,0.4514130888063858,Elevated,,,,,
2011-03-07,5463.14990234375,1.0,0.5346675976929108,Elevated,,,,,
2011-03-08,5520.7998046875,1.0,0.4584136510158154,Elevated,,,,,
2011-03-09,5531.0,1.0,0.41839791232088913,Elevated,,,,,
2011-03-10,5494.39990234375,1.0,0.4325234770740468,Elevated,,,,,
2011-03-11,5445.4501953125,1.0,0.43845144652078566,Elevated,,,,,
2011-03-14,5531.5,1.0,0.439775654397069,Elevated,,,,,
2011-03-15,5449.64990234375,1.0,0.4591612106913092,Elevated,,,,,
2011-03-16,5511.14990234375,1.0,0.48620551477168866,Elevated,,,,,
2011-03-17,5446.64990234375,1.0,0.48356615568800004,Elevated,,,,,
2011-03-18,5373.7001953125,1.0,0.5835399053911631,Elevated,,,,,
2011-03-21,5364.75,1.0,0.5145873643972483,Elevated,,,,,
2011-03-22,5413.85009765625,1.0,0.499453498159658,Elevated,,,,,
2011-03-23,5480.25,1.0,0.4946462456765375,Elevated,,,,,
2011-03-24,5522.39990234375,1.0,0.4141804114826857,Elevated,,,,,
2011-03-25,5654.25,1.0,0.3342403644689746,Elevated,,,,,
2011-03-28,5687.25,0.0,0.2675554102003755,Normal,,,,,
2011-03-29,5736.35009765625,0.0,0.1980212667943724,Normal,,,,,
2011-03-30,5787.64990234375,0.0,0.17814366178720856,Normal,,,,,
2011-03-31,5833.75,0.0,0.18323387605511543,Normal,,,,,
2011-04-01,5826.0498046875,0.0,0.21151021368531464,Normal,,,,,
2011-04-04,5908.4501953125,0.0,0.17446252361535344,Normal,,,,,
2011-04-05,5910.0498046875,0.0,0.21347738142372205,Normal,,,,,
2011-04-06,5891.75,0.0,0.28280272888443075,Normal,,,,,
2011-04-07,5885.7001953125,0.0,0.29662254501219365,Normal,,,,,
2011-04-08,5842.0,0.0,0.4073447305687486,Elevated,,,,,
2011-04-11,5785.7001953125,0.0,0.3843245739065644,Elevated,,,,,
2011-04-13,5911.5,0.0,0.26713334304291625,Normal,,,,,
2011-04-15,5824.5498046875,0.0,0.3895005173243704,Elevated,,,,,
2011-04-18,5729.10009765625,0.0,0.3648753322386181,Elevated,,,,,
2011-04-19,5740.75,0.0,0.36638523267776285,Elevated,,,,,
2011-04-20,5851.64990234375,0.0,0.6343007721031878,Severe,,,,,
2011-04-21,5884.7001953125,0.0,0.5899070249046886,Elevated,,,,,
2011-04-25,5874.5,0.0,0.617210181852577,Severe,,,,,
2011-04-26,5868.39990234375,0.0,0.5560968629261511,Elevated,,,,,
2011-04-27,5833.89990234375,0.0,0.5921509904384594,Elevated,,,,,
2011-04-28,5785.4501953125,0.0,0.6420220700472595,Severe,,,,,
2011-04-29,5749.5,0.0,0.6469314617485448,Severe,,,,,
2011-05-02,5701.2998046875,0.0,0.4322209973052793,Elevated,,,,,
2011-05-03,5565.25,0.0,0.45881836926510755,Elevated,,,,,
2011-05-04,5537.14990234375,0.0,0.43247561274893237,Elevated,,,,,
2011-05-05,5459.85009765625,0.0,0.44888378210778335,Elevated,,,,,
2011-05-06,5551.4501953125,0.0,0.38023994288088536,Elevated,,,,,
2011-05-09,5551.10009765625,0.0,0.32620959890467277,Elevated,,,,,
2011-05-10,5541.25,0.0,0.31069636407982526,Elevated,,,,,
2011-05-11,5565.0498046875,0.0,0.3377528215560283,Elevated,,,,,
2011-05-12,5486.14990234375,0.0,0.323760541797374,Elevated,,,,,
2011-05-13,5544.75,0.0,0.28664393307996766,Normal,,,,,
2011-05-16,5499.0,0.0,0.3263285289333771,Elevated,,,,,
2011-05-17,5438.9501953125,0.0,0.43660977143254504,Elevated,,,,,
2011-05-18,5420.60009765625,0.0,0.49394932151729676,Elevated,,,,,
2011-05-19,5428.10009765625,0.0,0.31819284966124994,Elevated,,,,,
2011-05-20,5486.35009765625,0.0,0.305451943512584,Elevated,,,,,
2011-05-23,5386.5498046875,0.0,0.4622260441484633,Elevated,,,,,
2011-05-24,5394.85009765625,0.0,0.43797293503841056,Elevated,,,,,
2011-05-25,5348.9501953125,0.0,0.4211785506451548,Elevated,,,,,
2011-05-26,5412.35009765625,0.0,0.4279055701864057,Elevated,,,,,
2011-05-27,5476.10009765625,0.0,0.37966928260241944,Elevated,,,,,
2011-05-30,5473.10009765625,0.0,0.3693704214562426,Elevated,,,,,
2011-06-01,5592.0,0.0,0.193440079742488,Normal,,,,,
2011-06-02,5550.35009765625,0.0,0.3111937607880957,Elevated,,,,,
2011-06-03,5516.75,0.0,0.3073163244359951,Elevated,,,,,
2011-06-06,5532.0498046875,0.0,0.33033150703318853,Elevated,,,,,
2011-06-07,5556.14990234375,0.0,0.5350406101590345,Elevated,,,,,
2011-06-08,5526.85009765625,0.0,0.37507347081535536,Elevated,,,,,
2011-06-09,5521.0498046875,0.0,0.3577084147108702,Elevated,,,,,
2011-06-10,5485.7998046875,0.0,0.3696503793857398,Elevated,,,,,
2011-06-13,5482.7998046875,0.0,0.31123572948250067,Elevated,,,,,
2011-06-14,5500.5,0.0,0.26176012582951325,Normal,,,,,
2011-06-15,5447.5,0.0,0.3351526616184083,Elevated,,,,,
2011-06-16,5396.75,0.0,0.3193037298741452,Elevated,,,,,
2011-06-17,5366.39990234375,0.0,0.3296444272185804,Elevated,,,,,
2011-06-20,5257.89990234375,0.0,0.4727609130751489,Elevated,,,,,
2011-06-21,5275.85009765625,0.0,0.300699576733562,Elevated,,,,,
2011-06-22,5278.2998046875,0.0,0.2580936101408205,Normal,,,,,
2011-06-23,5320.0,0.0,0.27341970451654046,Normal,,,,,
2011-06-24,5471.25,0.0,0.3201960650958917,Elevated,,,,,
2011-06-27,5526.60009765625,0.0,0.20279752916764507,Normal,,,,,
2011-06-28,5545.2998046875,0.0,0.1817954479510859,Normal,,,,,
2011-06-29,5600.4501953125,0.0,0.12686831652557437,Normal,,,,,
2011-06-30,5647.39990234375,0.0,0.1637705186104296,Normal,,,,,
2011-07-01,5627.2001953125,0.0,0.18169789138647424,Normal,,,,,
2011-07-04,5650.5,0.0,0.17828195685729553,Normal,,,,,
2011-07-05,5632.10009765625,0.0,0.24322945378624944,Normal,,,,,
2011-07-06,5625.4501953125,0.0,0.21348430250908604,Normal,,,,,
2011-07-07,5728.9501953125,0.0,0.22308250070484134,Normal,,,,,
2011-07-08,5660.64990234375,0.0,0.30538219429211066,Elevated,,,,,
