date,mean_abs_correlation_60d,connectedness_60d
2014-04-28,0.19270841591320867,0.19270841591320867
2014-04-29,0.1903777833880559,0.1903777833880559
2014-04-30,0.19098182663365357,0.19098182663365357
2014-05-02,0.18929573714122858,0.18929573714122858
2014-05-05,0.186136659021275,0.186136659021275
2014-05-06,0.19102309594256178,0.19102309594256178
2014-05-07,0.18385004805053903,0.18385004805053903
2014-05-08,0.16635947985637123,0.16635947985637123
2014-05-09,0.1649031787581513,0.1649031787581513
2014-05-12,0.1640903558214726,0.1640903558214726
2014-05-13,0.15597914831265877,0.15597914831265877
2014-05-14,0.16290178547739922,0.16290178547739922
2014-05-15,0.16624170750806197,0.16624170750806197
2014-05-16,0.1679959174881055,0.1679959174881055
2014-05-19,0.17143827003532405,0.17143827003532405
2014-05-20,0.17284348963110624,0.17284348963110624
2014-05-21,0.1699060953109756,0.1699060953109756
2014-05-22,0.17065658202571746,0.17065658202571746
2014-05-23,0.1713224883082955,0.1713224883082955
2014-05-26,0.1738658947083112,0.1738658947083112
2014-05-27,0.1676876464667246,0.1676876464667246
2014-05-28,0.1698848059048807,0.1698848059048807
2014-05-29,0.1661132742874419,0.1661132742874419
2014-05-30,0.16735443117715457,0.16735443117715457
2014-06-02,0.16330651295858603,0.16330651295858603
2014-06-03,0.14124407186784887,0.14124407186784887
2014-06-04,0.1490401540762947,0.1490401540762947
2014-06-05,0.1502093992608697,0.1502093992608697
2014-06-06,0.1498826363214166,0.1498826363214166
2014-06-09,0.14637550834701812,0.14637550834701812
2014-06-10,0.14888811359703227,0.14888811359703227
2014-06-11,0.15418971150931357,0.15418971150931357
2014-06-12,0.16041902716398293,0.16041902716398293
2014-06-13,0.16038202673915755,0.16038202673915755
2014-06-16,0.15173298482695471,0.15173298482695471
2014-06-17,0.14508025365859525,0.14508025365859525
2014-06-18,0.1380416625609496,0.1380416625609496
2014-06-19,0.12516552763578187,0.12516552763578187
2014-06-20,0.12645234357133509,0.12645234357133509
2014-06-23,0.13378778297429697,0.13378778297429697
2014-06-24,0.13417104768257784,0.13417104768257784
2014-06-25,0.13460077119019792,0.13460077119019792
2014-06-26,0.13727202116693724,0.13727202116693724
2014-06-27,0.13694879934967835,0.13694879934967835
2014-06-30,0.14352035425469598,0.14352035425469598
2014-07-01,0.1464047354478649,0.1464047354478649
2014-07-02,0.1449476651119413,0.1449476651119413
2014-07-03,0.14291786730285244,0.14291786730285244
2014-07-04,0.1423650996929267,0.1423650996929267
2014-07-07,0.14310489935814566,0.14310489935814566
2014-07-08,0.148752692249721,0.148752692249721
2014-07-09,0.14011481645377113,0.14011481645377113
2014-07-10,0.13305815603686616,0.13305815603686616
2014-07-11,0.13209476400031375,0.13209476400031375
2014-07-14,0.13626245293720887,0.13626245293720887
2014-07-15,0.13277325613513288,0.13277325613513288
2014-07-16,0.13313995130939021,0.13313995130939021
2014-07-17,0.13680137705225173,0.13680137705225173
2014-07-18,0.13334993323356045,0.13334993323356045
2014-07-21,0.13137443201818813,0.13137443201818813
2014-07-22,0.13419117350582788,0.13419117350582788
2014-07-23,0.13577028230046495,0.13577028230046495
2014-07-24,0.1352493585255931,0.1352493585255931
2014-07-25,0.1347924672474036,0.1347924672474036
2014-07-28,0.1357922998850093,0.1357922998850093
2014-07-30,0.135456826735519,0.135456826735519
2014-07-31,0.14128833577184108,0.14128833577184108
2014-08-01,0.14608027535967077,0.14608027535967077
2014-08-04,0.15581774705960433,0.15581774705960433
2014-08-05,0.14983354282452482,0.14983354282452482
2014-08-06,0.14755430397210187,0.14755430397210187
2014-08-07,0.14826747345410746,0.14826747345410746
2014-08-08,0.14439146367554706,0.14439146367554706
2014-08-11,0.14357396748916343,0.14357396748916343
2014-08-12,0.1305652065425864,0.1305652065425864
2014-08-13,0.13412348982985187,0.13412348982985187
2014-08-14,0.13780324563554253,0.13780324563554253
2014-08-18,0.14020374781129089,0.14020374781129089
2014-08-19,0.13831542629005786,0.13831542629005786
2014-08-20,0.1368880997424678,0.1368880997424678
2014-08-21,0.13530521456711528,0.13530521456711528
2014-08-22,0.136492564216082,0.136492564216082
2014-08-25,0.1429576127588111,0.1429576127588111
2014-08-26,0.1426656995574532,0.1426656995574532
2014-08-27,0.1481126515047711,0.1481126515047711
2014-08-28,0.147602211259728,0.147602211259728
2014-09-01,0.14663226104776564,0.14663226104776564
2014-09-02,0.14818765381090368,0.14818765381090368
2014-09-03,0.1464078125078061,0.1464078125078061
2014-09-04,0.1493975406206438,0.1493975406206438
2014-09-05,0.1483602595869091,0.1483602595869091
2014-09-08,0.1487303217094166,0.1487303217094166
2014-09-09,0.15378848244235677,0.15378848244235677
2014-09-10,0.15437632667809748,0.15437632667809748
2014-09-11,0.1541177738009467,0.1541177738009467
2014-09-12,0.15356498919859732,0.15356498919859732
2014-09-15,0.14645388674991275,0.14645388674991275
2014-09-16,0.1560676097332008,0.1560676097332008
2014-09-17,0.15536191121089696,0.15536191121089696
2014-09-18,0.15937978597078456,0.15937978597078456
2014-09-19,0.16227046069383128,0.16227046069383128
2014-09-22,0.16672574585101085,0.16672574585101085
2014-09-23,0.17498129575259558,0.17498129575259558
2014-09-24,0.17401020798767822,0.17401020798767822
2014-09-25,0.17877150571522607,0.17877150571522607
2014-09-26,0.18153119288579214,0.18153119288579214
2014-09-29,0.18487446731603385,0.18487446731603385
2014-09-30,0.1861729595512537,0.1861729595512537
2014-10-01,0.18383495551514303,0.18383495551514303
2014-10-07,0.18941520050662228,0.18941520050662228
2014-10-08,0.1863961239325264,0.1863961239325264
2014-10-09,0.1842779338201578,0.1842779338201578
2014-10-10,0.1991918540051984,0.1991918540051984
2014-10-13,0.20615007072595506,0.20615007072595506
2014-10-14,0.19506234901477343,0.19506234901477343
2014-10-16,0.20726206033825728,0.20726206033825728
2014-10-17,0.21155379624634515,0.21155379624634515
2014-10-20,0.217710087682254,0.217710087682254
2014-10-21,0.21205667421128194,0.21205667421128194
2014-10-22,0.21193662924323883,0.21193662924323883
2014-10-27,0.20737247459429423,0.20737247459429423
2014-10-28,0.21059263152659316,0.21059263152659316
2014-10-29,0.20705950956686475,0.20705950956686475
2014-10-30,0.20953043707421132,0.20953043707421132
2014-10-31,0.2158001771284416,0.2158001771284416
2014-11-03,0.21786907857007393,0.21786907857007393
2014-11-05,0.2272335596299977,0.2272335596299977
2014-11-07,0.21582856539288772,0.21582856539288772
2014-11-10,0.21116737978791736,0.21116737978791736
2014-11-11,0.2121564237913272,0.2121564237913272
2014-11-12,0.21092124650707206,0.21092124650707206
2014-11-13,0.21014813857709289,0.21014813857709289
2014-11-14,0.2120971019929504,0.2120971019929504
2014-11-17,0.20894690135199054,0.20894690135199054
2014-11-18,0.20883540668117404,0.20883540668117404
2014-11-19,0.20819567677259013,0.20819567677259013
2014-11-20,0.21163623665142767,0.21163623665142767
2014-11-21,0.2131156572385729,0.2131156572385729
2014-11-24,0.21452832170754085,0.21452832170754085
2014-11-25,0.21667982283058007,0.21667982283058007
2014-11-26,0.21799857747285664,0.21799857747285664
2014-11-27,0.21821366078047658,0.21821366078047658
2014-11-28,0.21330902775331478,0.21330902775331478
2014-12-01,0.22536624382488735,0.22536624382488735
2014-12-02,0.22408071717480546,0.22408071717480546
2014-12-03,0.22186333556992852,0.22186333556992852
2014-12-04,0.22395352396872964,0.22395352396872964
2014-12-05,0.22253213982679418,0.22253213982679418
2014-12-08,0.22851537751432305,0.22851537751432305
2014-12-09,0.23081464727478979,0.23081464727478979
2014-12-10,0.229295263698647,0.229295263698647
2014-12-11,0.23026093011882684,0.23026093011882684
2014-12-12,0.23175914875546025,0.23175914875546025
2014-12-15,0.2307931249395632,0.2307931249395632
2014-12-16,0.24450249346670705,0.24450249346670705
2014-12-17,0.23518575550033827,0.23518575550033827
2014-12-18,0.24727779226824506,0.24727779226824506
2014-12-19,0.2538299740018618,0.2538299740018618
2014-12-22,0.25283109158565964,0.25283109158565964
2014-12-23,0.24419172745203777,0.24419172745203777
2014-12-24,0.24382953936150903,0.24382953936150903
2014-12-26,0.24368582696375696,0.24368582696375696
2014-12-29,0.24019529998899009,0.24019529998899009
2014-12-30,0.24112173647226937,0.24112173647226937
2014-12-31,0.23332999135158433,0.23332999135158433
2015-01-02,0.24284878487530162,0.24284878487530162
2015-01-05,0.2565303859479594,0.2565303859479594
2015-01-06,0.26957689812102725,0.26957689812102725
2015-01-07,0.26593945963733445,0.26593945963733445
2015-01-08,0.2918800322717238,0.2918800322717238
2015-01-09,0.28464464810068035,0.28464464810068035
2015-01-12,0.2995331695867032,0.2995331695867032
2015-01-13,0.29716360379766166,0.29716360379766166
2015-01-14,0.28892158055196315,0.28892158055196315
2015-01-15,0.27563006499456444,0.27563006499456444
2015-01-16,0.2600905628351538,0.2600905628351538
2015-01-19,0.2649355999440425,0.2649355999440425
2015-01-20,0.2509219318546805,0.2509219318546805
2015-01-21,0.2448989627065044,0.2448989627065044
2015-01-22,0.24398862736988308,0.24398862736988308
2015-01-23,0.24408530877971601,0.24408530877971601
2015-01-27,0.2402525146140997,0.2402525146140997
2015-01-28,0.24090044953098944,0.24090044953098944
2015-01-29,0.24638914322246572,0.24638914322246572
2015-01-30,0.24922533126456126,0.24922533126456126
2015-02-02,0.24940342423663497,0.24940342423663497
2015-02-03,0.25128364697223005,0.25128364697223005
2015-02-04,0.25311649694244087,0.25311649694244087
2015-02-05,0.2516394834584282,0.2516394834584282
2015-02-06,0.24688833236481805,0.24688833236481805
2015-02-09,0.2521136693474621,0.2521136693474621
2015-02-10,0.25255100191234153,0.25255100191234153
2015-02-11,0.253063990112059,0.253063990112059
2015-02-12,0.25622355140945174,0.25622355140945174
2015-02-13,0.2581620674350773,0.2581620674350773
2015-02-16,0.25835405919348314,0.25835405919348314
2015-02-18,0.25214201477313297,0.25214201477313297
2015-02-19,0.2512665113875852,0.2512665113875852
2015-02-20,0.24752229332204384,0.24752229332204384
2015-02-23,0.24663835092798833,0.24663835092798833
2015-02-24,0.24652189832142238,0.24652189832142238
2015-02-25,0.24619847824930846,0.24619847824930846
2015-02-26,0.24488216343015928,0.24488216343015928
2015-02-27,0.24474736574496975,0.24474736574496975
2015-03-02,0.2394830236143334,0.2394830236143334
2015-03-03,0.23724886420875552,0.23724886420875552
2015-03-04,0.23612883444153968,0.23612883444153968
2015-03-05,0.23346205468946155,0.23346205468946155
2015-03-09,0.22546780749038262,0.22546780749038262
2015-03-10,0.2309867822093987,0.2309867822093987
2015-03-11,0.23187929817459677,0.23187929817459677
2015-03-12,0.23163702489387245,0.23163702489387245
2015-03-13,0.22541845939940983,0.22541845939940983
2015-03-16,0.22091475352619444,0.22091475352619444
2015-03-17,0.21127818723976985,0.21127818723976985
2015-03-18,0.21187664244047844,0.21187664244047844
2015-03-19,0.20118045435101564,0.20118045435101564
2015-03-20,0.1954792965452446,0.1954792965452446
2015-03-23,0.19752222033831407,0.19752222033831407
2015-03-24,0.1989204490160336,0.1989204490160336
2015-03-25,0.1934916030692515,0.1934916030692515
2015-03-26,0.19800719539172912,0.19800719539172912
2015-03-27,0.19595070781560583,0.19595070781560583
2015-03-30,0.19869930860628932,0.19869930860628932
2015-03-31,0.21246262389744003,0.21246262389744003
2015-04-01,0.2040894654723053,0.2040894654723053
2015-04-06,0.1916395058738566,0.1916395058738566
2015-04-07,0.1841639048544088,0.1841639048544088
2015-04-08,0.18237840220372378,0.18237840220372378
2015-04-09,0.16781354322199715,0.16781354322199715
2015-04-10,0.16546015920427784,0.16546015920427784
2015-04-13,0.1613922228164688,0.1613922228164688
2015-04-16,0.16232714375533958,0.16232714375533958
2015-04-17,0.16228051597355403,0.16228051597355403
2015-04-20,0.15988122587038922,0.15988122587038922
2015-04-21,0.16900681042093613,0.16900681042093613
2015-04-22,0.17282750667446456,0.17282750667446456
2015-04-23,0.17589689101872538,0.17589689101872538
2015-04-24,0.1730890264037171,0.1730890264037171
2015-04-27,0.19142338053222951,0.19142338053222951
2015-04-28,0.1975220236151413,0.1975220236151413
2015-04-29,0.19991046507886093,0.19991046507886093
2015-04-30,0.19515996208672956,0.19515996208672956
2015-05-04,0.1868576248797711,0.1868576248797711
2015-05-05,0.1806767191676404,0.1806767191676404
2015-05-06,0.18076615610926255,0.18076615610926255
2015-05-07,0.17974079457601616,0.17974079457601616
2015-05-08,0.18157125927626447,0.18157125927626447
2015-05-11,0.1789613937040134,0.1789613937040134
2015-05-12,0.18162437933781872,0.18162437933781872
2015-05-13,0.1767291752156288,0.1767291752156288
2015-05-14,0.1759431829613816,0.1759431829613816
2015-05-15,0.17703315031886754,0.17703315031886754
2015-05-18,0.17491153999445455,0.17491153999445455
2015-05-19,0.17608741609318765,0.17608741609318765
2015-05-20,0.17597742620771695,0.17597742620771695
2015-05-21,0.18436717558362378,0.18436717558362378
2015-05-22,0.18404792723137428,0.18404792723137428
2015-05-25,0.18582102105115345,0.18582102105115345
2015-05-26,0.19602389670167972,0.19602389670167972
2015-05-27,0.19296154707294347,0.19296154707294347
2015-05-28,0.19569207925024226,0.19569207925024226
2015-05-29,0.19439344074970838,0.19439344074970838
2015-06-01,0.19399388288908476,0.19399388288908476
2015-06-02,0.18417367312918023,0.18417367312918023
2015-06-03,0.1867501894087967,0.1867501894087967
2015-06-04,0.1937480399601925,0.1937480399601925
2015-06-05,0.19678425722282986,0.19678425722282986
2015-06-08,0.17407836319650882,0.17407836319650882
2015-06-09,0.17199224150202475,0.17199224150202475
2015-06-10,0.18161866021940007,0.18161866021940007
2015-06-11,0.17190722621289603,0.17190722621289603
2015-06-12,0.17398323078479683,0.17398323078479683
2015-06-15,0.17453752789127058,0.17453752789127058
2015-06-16,0.17663310360568005,0.17663310360568005
2015-06-17,0.17360047914822863,0.17360047914822863
2015-06-18,0.19502772591064393,0.19502772591064393
2015-06-19,0.1871024954086749,0.1871024954086749
2015-06-22,0.1801176384602114,0.1801176384602114
2015-06-23,0.18122884615490267,0.18122884615490267
2015-06-24,0.1909790368968442,0.1909790368968442
2015-06-25,0.1854162292238365,0.1854162292238365
2015-06-26,0.18966074501730934,0.18966074501730934
2015-06-29,0.2024909762204844,0.2024909762204844
2015-06-30,0.19904099525503655,0.19904099525503655
2015-07-01,0.18940641019299495,0.18940641019299495
2015-07-02,0.19365988838497641,0.19365988838497641
2015-07-03,0.192659040641287,0.192659040641287
2015-07-06,0.18608554110598202,0.18608554110598202
2015-07-07,0.18377090451135755,0.18377090451135755
2015-07-08,0.18515400465719478,0.18515400465719478
2015-07-09,0.18789874394084966,0.18789874394084966
2015-07-10,0.19445857595701227,0.19445857595701227
2015-07-13,0.1995091939273852,0.1995091939273852
2015-07-14,0.20298805962552371,0.20298805962552371
2015-07-15,0.20164817310424915,0.20164817310424915
2015-07-16,0.20235539504347363,0.20235539504347363
2015-07-17,0.20688076140552847,0.20688076140552847
2015-07-20,0.2039305297497964,0.2039305297497964
2015-07-21,0.213649263018189,0.213649263018189
2015-07-22,0.2002326689552722,0.2002326689552722
2015-07-23,0.20243352677576046,0.20243352677576046
2015-07-24,0.19910133994132487,0.19910133994132487
2015-07-27,0.21145146797025127,0.21145146797025127
2015-07-28,0.20806970660472107,0.20806970660472107
2015-07-29,0.22094321341047068,0.22094321341047068
2015-07-30,0.22036680596718589,0.22036680596718589
2015-07-31,0.22864596183084485,0.22864596183084485
2015-08-03,0.23367959298439533,0.23367959298439533
2015-08-04,0.23666268755894931,0.23666268755894931
2015-08-05,0.2469458751574771,0.2469458751574771
2015-08-06,0.2486836447853452,0.2486836447853452
2015-08-07,0.2434912745963849,0.2434912745963849
2015-08-10,0.2381583994877318,0.2381583994877318
2015-08-11,0.24013966174397336,0.24013966174397336
2015-08-12,0.2473306037491277,0.2473306037491277
2015-08-13,0.24104731102468438,0.24104731102468438
2015-08-14,0.23348505818123827,0.23348505818123827
2015-08-17,0.233145593819506,0.233145593819506
2015-08-18,0.23669832710034472,0.23669832710034472
2015-08-19,0.24869488121400998,0.24869488121400998
2015-08-20,0.25467037597439374,0.25467037597439374
2015-08-21,0.27249805026689816,0.27249805026689816
2015-08-24,0.35187260163783635,0.35187260163783635
2015-08-25,0.3482188212308794,0.3482188212308794
2015-08-26,0.34483318599975543,0.34483318599975543
2015-08-27,0.36759942039850024,0.36759942039850024
2015-08-28,0.36101656719998554,0.36101656719998554
2015-08-31,0.3503052578762108,0.3503052578762108
2015-09-01,0.3742642929565247,0.3742642929565247
2015-09-02,0.3745619032717499,0.3745619032717499
2015-09-03,0.3838860355380322,0.3838860355380322
2015-09-04,0.3825769708702019,0.3825769708702019
2015-09-07,0.38060988805033463,0.38060988805033463
2015-09-08,0.3766608739954161,0.3766608739954161
2015-09-09,0.36660268820233693,0.36660268820233693
2015-09-10,0.3730192671320897,0.3730192671320897
2015-09-11,0.37636985920062455,0.37636985920062455
2015-09-14,0.36886605537204015,0.36886605537204015
2015-09-15,0.3661606368225216,0.3661606368225216
2015-09-16,0.359467641468462,0.359467641468462
2015-09-18,0.3434521306963242,0.3434521306963242
2015-09-21,0.34651359536090365,0.34651359536090365
2015-09-22,0.34092041252195,0.34092041252195
2015-09-23,0.34165008508441935,0.34165008508441935
2015-09-24,0.3408198399443706,0.3408198399443706
2015-09-28,0.33259800255043015,0.33259800255043015
2015-09-29,0.3335323068073214,0.3335323068073214
2015-09-30,0.35453330098685687,0.35453330098685687
2015-10-01,0.35348429960836775,0.35348429960836775
2015-10-05,0.3412741364798275,0.3412741364798275
2015-10-06,0.34160906262235513,0.34160906262235513
2015-10-07,0.3395962867531537,0.3395962867531537
2015-10-08,0.3408048101142589,0.3408048101142589
2015-10-09,0.3410848745991294,0.3410848745991294
2015-10-12,0.3350509257983566,0.3350509257983566
2015-10-13,0.3346558765066197,0.3346558765066197
2015-10-14,0.33519081952323554,0.33519081952323554
2015-10-15,0.3356142688237102,0.3356142688237102
2015-10-16,0.33656111248917947,0.33656111248917947
2015-10-19,0.33844275630874304,0.33844275630874304
2015-10-20,0.3378124238584236,0.3378124238584236
2015-10-21,0.3369283012431252,0.3369283012431252
2015-10-23,0.3324786914545432,0.3324786914545432
2015-10-26,0.333686118488925,0.333686118488925
2015-10-27,0.33137703888785974,0.33137703888785974
2015-10-28,0.32730872079485684,0.32730872079485684
2015-10-29,0.3310936925668068,0.3310936925668068
2015-10-30,0.330292965284979,0.330292965284979
2015-11-02,0.3291589875391859,0.3291589875391859
2015-11-03,0.3238284599955846,0.3238284599955846
2015-11-04,0.3245601925071761,0.3245601925071761
2015-11-05,0.3245790142167931,0.3245790142167931
2015-11-06,0.32610130088357275,0.32610130088357275
2015-11-09,0.3184836097641181,0.3184836097641181
2015-11-10,0.3194504488169546,0.3194504488169546
2015-11-13,0.3106690223874426,0.3106690223874426
2015-11-16,0.3172346559427177,0.3172346559427177
2015-11-17,0.31687119653958895,0.31687119653958895
2015-11-18,0.31261128514620856,0.31261128514620856
2015-11-19,0.3139601129878705,0.3139601129878705
2015-11-20,0.3325887919328904,0.3325887919328904
2015-11-23,0.3351922239625419,0.3351922239625419
2015-11-24,0.2506894294105306,0.2506894294105306
2015-11-26,0.2666459866132452,0.2666459866132452
2015-11-27,0.2670693169534041,0.2670693169534041
2015-11-30,0.2434902283784549,0.2434902283784549
2015-12-01,0.24919252888343096,0.24919252888343096
2015-12-02,0.2640201367811302,0.2640201367811302
2015-12-03,0.23721472394372536,0.23721472394372536
2015-12-04,0.23356425752184404,0.23356425752184404
2015-12-07,0.2377697525207278,0.2377697525207278
2015-12-08,0.22739701191526315,0.22739701191526315
2015-12-09,0.23011953415005384,0.23011953415005384
2015-12-10,0.22381785648991556,0.22381785648991556
2015-12-11,0.23241258276996626,0.23241258276996626
2015-12-14,0.22665244394610898,0.22665244394610898
2015-12-15,0.22976897346805855,0.22976897346805855
2015-12-16,0.23365691940983566,0.23365691940983566
2015-12-17,0.22922865034540257,0.22922865034540257
2015-12-18,0.21983290858167331,0.21983290858167331
2015-12-21,0.2293110137862373,0.2293110137862373
2015-12-22,0.22640353883223122,0.22640353883223122
2015-12-23,0.2298088959824688,0.2298088959824688
2015-12-24,0.22972102259641525,0.22972102259641525
2015-12-28,0.2283772901460895,0.2283772901460895
2015-12-29,0.22271492446757346,0.22271492446757346
2015-12-30,0.22568713826384473,0.22568713826384473
2015-12-31,0.21079093313041083,0.21079093313041083
2016-01-04,0.2272147086466642,0.2272147086466642
2016-01-05,0.21831866577986792,0.21831866577986792
2016-01-06,0.22084370206824944,0.22084370206824944
2016-01-07,0.23417937210122866,0.23417937210122866
2016-01-08,0.23850776096661322,0.23850776096661322
2016-01-11,0.23543987059069368,0.23543987059069368
2016-01-12,0.2349361293102628,0.2349361293102628
2016-01-13,0.22826175569351728,0.22826175569351728
2016-01-14,0.22300112764579066,0.22300112764579066
2016-01-15,0.2294623987098807,0.2294623987098807
2016-01-18,0.22715387742561496,0.22715387742561496
2016-01-19,0.2205762787071955,0.2205762787071955
2016-01-20,0.23059067788625037,0.23059067788625037
2016-01-21,0.23193336684903723,0.23193336684903723
2016-01-22,0.2513841431358155,0.2513841431358155
2016-01-25,0.2544621680728201,0.2544621680728201
2016-01-27,0.25272748672644985,0.25272748672644985
2016-01-28,0.2553026473953625,0.2553026473953625
2016-01-29,0.26319516239515445,0.26319516239515445
2016-02-01,0.26215025898503597,0.26215025898503597
2016-02-02,0.27101327208224435,0.27101327208224435
2016-02-03,0.27182990636791476,0.27182990636791476
2016-02-04,0.26830618834025155,0.26830618834025155
2016-02-05,0.2686914170258239,0.2686914170258239
2016-02-08,0.2853928896164044,0.2853928896164044
2016-02-09,0.2985544991332838,0.2985544991332838
2016-02-10,0.29656277133330217,0.29656277133330217
2016-02-11,0.3016478526626597,0.3016478526626597
2016-02-12,0.3159267314432612,0.3159267314432612
2016-02-15,0.3157038125286506,0.3157038125286506
2016-02-16,0.30877976164029003,0.30877976164029003
2016-02-17,0.31982754723310675,0.31982754723310675
2016-02-18,0.3168031159271002,0.3168031159271002
2016-02-19,0.31708246204687596,0.31708246204687596
2016-02-22,0.3221409614833712,0.3221409614833712
2016-02-23,0.32953593961079974,0.32953593961079974
2016-02-24,0.3282116643003052,0.3282116643003052
2016-02-25,0.3273632342201481,0.3273632342201481
2016-02-26,0.32088225917835134,0.32088225917835134
2016-02-29,0.3184045150836629,0.3184045150836629
2016-03-01,0.3254597470017414,0.3254597470017414
2016-03-02,0.33593409147515907,0.33593409147515907
2016-03-03,0.3397386375738944,0.3397386375738944
2016-03-04,0.33778038225259027,0.33778038225259027
2016-03-08,0.3320284630903524,0.3320284630903524
2016-03-09,0.33368543627217384,0.33368543627217384
2016-03-10,0.33262712407560596,0.33262712407560596
2016-03-11,0.33583460507330304,0.33583460507330304
2016-03-14,0.33037122389391965,0.33037122389391965
2016-03-15,0.3348101589326989,0.3348101589326989
2016-03-16,0.34998222360195075,0.34998222360195075
2016-03-17,0.34478706608234555,0.34478706608234555
2016-03-18,0.34707285500163515,0.34707285500163515
2016-03-21,0.35063638389692453,0.35063638389692453
2016-03-22,0.3458158743751345,0.3458158743751345
2016-03-23,0.34211451924727954,0.34211451924727954
2016-03-28,0.34579178076920125,0.34579178076920125
2016-03-29,0.3428072891965303,0.3428072891965303
2016-03-30,0.34917904751638035,0.34917904751638035
2016-03-31,0.3512889645604262,0.3512889645604262
2016-04-01,0.3493387534898657,0.3493387534898657
2016-04-04,0.35117353346971375,0.35117353346971375
2016-04-05,0.34671548439849115,0.34671548439849115
2016-04-06,0.32910561170482594,0.32910561170482594
2016-04-07,0.3344793437719344,0.3344793437719344
2016-04-08,0.3397016238550328,0.3397016238550328
2016-04-11,0.33887145470380126,0.33887145470380126
2016-04-12,0.34697673108225147,0.34697673108225147
2016-04-13,0.347522528352343,0.347522528352343
2016-04-18,0.3386368524377583,0.3386368524377583
2016-04-20,0.33258890785047895,0.33258890785047895
2016-04-21,0.33922255235455345,0.33922255235455345
2016-04-22,0.32935676659016205,0.32935676659016205
2016-04-25,0.32998539988645487,0.32998539988645487
2016-04-26,0.31413232601232,0.31413232601232
2016-04-27,0.3128773873442712,0.3128773873442712
2016-04-28,0.3166166443865065,0.3166166443865065
2016-04-29,0.3171720740192247,0.3171720740192247
2016-05-02,0.31095119461728393,0.31095119461728393
2016-05-03,0.3129203923632112,0.3129203923632112
2016-05-04,0.30993949721409486,0.30993949721409486
2016-05-05,0.31427658293740907,0.31427658293740907
2016-05-06,0.3136136200463539,0.3136136200463539
2016-05-09,0.31922011496082026,0.31922011496082026
2016-05-10,0.29900948882600326,0.29900948882600326
2016-05-11,0.2920215621104542,0.2920215621104542
2016-05-12,0.29485454489763196,0.29485454489763196
2016-05-13,0.26566654295190406,0.26566654295190406
2016-05-16,0.26979143725410815,0.26979143725410815
2016-05-17,0.26755536328464397,0.26755536328464397
2016-05-18,0.2761202164477738,0.2761202164477738
2016-05-19,0.2830269564120605,0.2830269564120605
2016-05-20,0.28121957694724176,0.28121957694724176
2016-05-23,0.2852497970902724,0.2852497970902724
2016-05-24,0.28557764780995754,0.28557764780995754
2016-05-25,0.265470591329967,0.265470591329967
2016-05-26,0.2667584827617969,0.2667584827617969
2016-05-27,0.2681738856778908,0.2681738856778908
2016-05-30,0.2725008310380108,0.2725008310380108
2016-05-31,0.27872513288301315,0.27872513288301315
2016-06-01,0.25349346284425334,0.25349346284425334
2016-06-02,0.25608104457731806,0.25608104457731806
2016-06-03,0.2511543736804668,0.2511543736804668
2016-06-06,0.2462183067243769,0.2462183067243769
2016-06-07,0.2515869449860992,0.2515869449860992
2016-06-08,0.2511439052198015,0.2511439052198015
2016-06-09,0.2560384948623104,0.2560384948623104
2016-06-10,0.25755902657753,0.25755902657753
2016-06-13,0.2725940378031127,0.2725940378031127
2016-06-14,0.27037642365152137,0.27037642365152137
2016-06-15,0.26680668576938954,0.26680668576938954
2016-06-16,0.25639692301883543,0.25639692301883543
2016-06-17,0.24856832938960421,0.24856832938960421
2016-06-20,0.25103346635608986,0.25103346635608986
2016-06-21,0.2500526750330063,0.2500526750330063
2016-06-22,0.25869744069907297,0.25869744069907297
2016-06-23,0.26581688681547877,0.26581688681547877
2016-06-24,0.31656522755566086,0.31656522755566086
2016-06-27,0.3043347614572908,0.3043347614572908
2016-06-28,0.3117462751324189,0.3117462751324189
2016-06-29,0.330213451549708,0.330213451549708
2016-06-30,0.3286454788326374,0.3286454788326374
2016-07-01,0.32719838946156155,0.32719838946156155
2016-07-04,0.3306356242969258,0.3306356242969258
2016-07-05,0.33024711487320146,0.33024711487320146
2016-07-07,0.3321213896712162,0.3321213896712162
2016-07-08,0.33177752709473,0.33177752709473
2016-07-11,0.3253832500339491,0.3253832500339491
2016-07-12,0.32838252901635523,0.32838252901635523
2016-07-13,0.33054822189642036,0.33054822189642036
2016-07-14,0.3329876148792718,0.3329876148792718
2016-07-15,0.33582291723920116,0.33582291723920116
2016-07-18,0.33762793843307237,0.33762793843307237
2016-07-19,0.3338652343218859,0.3338652343218859
2016-07-20,0.33560610686357595,0.33560610686357595
2016-07-21,0.33403524126137135,0.33403524126137135
2016-07-22,0.3376142213626215,0.3376142213626215
2016-07-25,0.3347867776594939,0.3347867776594939
2016-07-26,0.3386075277024843,0.3386075277024843
2016-07-27,0.3360868981999665,0.3360868981999665
2016-07-28,0.33920375397960023,0.33920375397960023
2016-07-29,0.3365484591750813,0.3365484591750813
2016-08-01,0.3379419514769846,0.3379419514769846
2016-08-02,0.354219163947588,0.354219163947588
2016-08-03,0.3451038766968497,0.3451038766968497
2016-08-04,0.3511489296524517,0.3511489296524517
2016-08-05,0.35581500669600785,0.35581500669600785
2016-08-08,0.3493246209684194,0.3493246209684194
2016-08-09,0.35054596828672435,0.35054596828672435
2016-08-10,0.35846721494064043,0.35846721494064043
2016-08-11,0.3590410695226025,0.3590410695226025
